feature	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	k__Bacteria.p__Thermodesulfobacteriota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotellaceae.UCG.001	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	k__Bacteria.p__Bacillota.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Extibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Butyribacter	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__.Eubacterium..coprostanoligenes.group.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridia.UCG.014.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.AC2044.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Faecalimonas	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae.RC9.gut.group	k__Bacteria.p__Thermodesulfobacteriota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Agathobaculum	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Massiliomicrobiota	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Acutalibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.002	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Thomasclavelia	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	k__Bacteria.p__Cyanobacteriota.c__Vampirivibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	k__Bacteria.p__Bacillota.c__Bacilli.o__RF39.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae.R.7.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriales.Incertae.Sedis.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis
Rep1.Julianne.667.COL_S173_L001_R1_001_F_filt.fastq.gz	1149	4861	454	919	61	49	12	125	180	132	12	213	59	227	75	27	127	21	97	59	32	60	33	26	11	6	32	0	32	0	0	0	0	20	16	18	0	0	0	14	0	0	0	21	0	5	12	0	0	0	12	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.835.COL_S151_L001_R1_001_F_filt.fastq.gz	385	2678	509	729	691	37	73	183	230	123	5	679	262	578	56	34	83	461	0	0	9	7	46	195	15	0	38	15	58	11	0	0	202	69	7	7	37	7	28	0	23	14	0	30	0	0	0	25	21	0	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.840.COL_S141_L001_R1_001_F_filt.fastq.gz	289	6270	229	796	277	3131	1256	137	334	164	31	516	64	570	11	64	0	10	0	7	71	15	0	35	12	10	64	101	0	7	0	150	0	58	25	0	26	11	0	53	11	11	0	21	41	19	9	0	0	0	9	27	0	0	0	0	10	0	0	0	0	0	0	0	0
Julianne.540.COL_S267_L001_R1_001_F_filt.fastq.gz	396	8347	760	381	276	5606	35	789	0	47	525	11	48	146	29	117	0	25	0	0	82	0	0	0	251	54	10	18	0	0	0	0	0	0	6	82	0	5	0	5	0	5	0	0	0	88	0	0	0	0	0	0	0	122	0	0	0	0	0	0	7	0	0	6	2
Julianne.663.COL_S268_L001_R1_001_F_filt.fastq.gz	5941	4668	0	0	27	31	71	93	1008	82	6	105	278	1613	128	54	107	467	0	404	6	0	24	110	5	0	48	40	39	38	0	0	10	156	8	12	7	24	30	83	82	20	370	62	0	0	9	47	40	10	25	72	12	0	15	10	8	0	0	8	8	0	17	0	4
Julianne.791.COL_S256_L001_R1_001_F_filt.fastq.gz	3200	9772	48	0	0	7	185	691	454	317	0	447	481	2072	226	103	298	214	0	255	6	66	63	53	98	15	65	243	107	107	10	21	0	164	70	161	27	86	0	26	47	57	126	26	0	33	48	20	20	163	69	156	0	0	92	125	15	10	4	3	13	0	0	0	0
Rep1.Julianne.838.COL_S128_L001_R1_001_F_filt.fastq.gz	1147	4628	988	1052	0	11	20	334	297	127	0	380	128	420	170	115	25	85	0	136	26	100	63	0	21	15	114	495	63	8	31	0	51	0	24	46	12	24	127	31	10	0	0	38	0	0	0	19	0	14	16	38	10	0	0	0	53	4	0	0	0	11	0	0	0
Rep1.Julianne.858.COL_S149_L001_R1_001_F_filt.fastq.gz	2485	4827	0	0	0	19	60	142	247	169	0	684	270	446	58	34	41	51	0	142	8	0	141	129	16	39	59	158	31	9	14	62	0	39	29	0	5	5	42	34	40	14	9	61	48	3	18	20	8	38	34	0	0	0	0	0	12	0	0	0	0	0	0	0	0
Rep1.Julianne.923.COL_S135_L001_R1_001_F_filt.fastq.gz	902	6524	647	900	64	62	37	253	768	295	11	71	106	894	137	111	151	485	0	305	10	29	50	95	26	13	72	80	34	19	8	76	41	66	44	29	15	20	0	39	57	16	67	30	0	25	27	0	41	22	40	0	16	0	0	0	5	4	0	0	5	0	0	0	0
Rep1.Julianne.924.COL_S143_L001_R1_001_F_filt.fastq.gz	967	7142	541	457	48	11	33	308	740	253	9	61	134	913	109	85	111	511	0	342	16	26	72	170	14	8	82	5	43	31	7	84	71	17	36	7	8	11	0	29	57	14	43	46	0	16	57	25	39	18	26	30	0	0	0	0	0	6	7	6	0	0	0	0	0
