feature	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	k__Bacteria.p__Thermodesulfobacteriota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	k__Bacteria.p__Bacillota.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Extibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Butyribacter	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__.Eubacterium..coprostanoligenes.group.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridia.UCG.014.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.AC2044.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Faecalimonas	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae.RC9.gut.group	k__Bacteria.p__Thermodesulfobacteriota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Agathobaculum	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Massiliomicrobiota	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Acutalibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.002	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Thomasclavelia	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Gordonibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	k__Bacteria.p__Cyanobacteriota.c__Vampirivibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	k__Bacteria.p__Bacillota.c__Bacilli.o__RF39.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae.R.7.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..brachy.group	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriales.Incertae.Sedis.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214.group
Rep1.Julianne.579.COL_S159_L001_R1_001_F_filt.fastq.gz	2430	3710	317	658	38	157	8	168	120	89	19	44	99	100	27	56	53	0	42	31	21	27	0	35	32	38	48	29	9	6	0	0	43	16	36	0	6	0	35	0	6	43	0	0	15	13	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0
Rep1.Julianne.604.COL_S166_L001_R1_001_F_filt.fastq.gz	1547	5793	428	1114	132	108	53	76	416	131	69	145	65	385	72	37	46	24	89	129	26	58	0	12	14	57	37	20	0	0	16	0	12	11	9	14	7	0	44	7	4	15	0	0	7	19	0	12	8	7	8	0	7	0	0	4	0	0	0	0	0	9	0	0	0	0	9
Rep1.Julianne.842.COL_S133_L001_R1_001_F_filt.fastq.gz	851	4775	815	1006	290	110	14	124	502	112	674	339	10	453	102	31	27	27	167	25	119	48	65	7	0	105	139	63	0	26	60	0	17	10	21	9	13	53	18	23	14	15	24	0	27	42	83	17	13	10	5	0	22	0	15	30	0	0	0	0	8	0	8	0	0	0	0
Rep1.Julianne.856.CEC_S172_L001_R1_001_F_filt.fastq.gz	863	2328	204	131	47	0	27	84	2108	56	0	120	140	722	189	21	88	36	134	0	29	0	87	11	0	0	38	30	33	0	0	91	0	23	0	18	25	57	0	23	9	10	18	0	0	0	16	8	22	17	26	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.872.CEC_S125_L001_R1_001_F_filt.fastq.gz	300	2455	945	1045	12	0	84	95	8027	98	0	101	158	926	207	22	36	54	69	0	0	0	0	8	0	0	0	0	37	0	0	138	0	10	4	19	9	0	10	77	6	15	25	0	0	0	0	21	0	16	25	9	0	12	0	0	0	0	0	5	0	0	0	0	0	0	0
Rep1.Julianne.872.COL_S157_L001_R1_001_F_filt.fastq.gz	595	3841	1354	1718	13	4	14	239	1637	142	8	90	108	634	314	46	108	49	53	0	0	0	0	20	0	0	0	0	10	0	0	89	0	17	8	10	12	19	13	18	9	15	0	0	0	0	15	22	0	34	15	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.842.CEC_S117_L001_R1_001_F_filt.fastq.gz	1037	3773	918	977	370	88	64	86	653	59	834	831	81	781	96	23	15	79	371	20	70	49	62	7	0	106	131	61	7	15	112	0	14	10	17	21	15	23	38	21	18	22	43	0	34	34	203	34	0	2	10	9	22	0	17	55	5	0	0	0	9	0	18	0	0	0	6
Julianne.542.CEC_S232_L001_R1_001_F_filt.fastq.gz	1795	6427	1015	660	25	11	23	236	424	211	6	973	454	1548	168	36	160	302	474	0	165	64	218	0	0	13	211	83	177	0	0	28	79	20	29	26	37	24	11	24	26	10	26	0	36	0	35	24	49	0	35	43	0	34	15	11	5	0	0	0	0	8	0	0	4	0	0
Julianne.542.COL_S259_L001_R1_001_F_filt.fastq.gz	1876	4243	736	461	12	6	14	136	205	96	0	635	337	797	57	18	138	128	165	0	32	20	0	0	0	11	151	72	50	0	0	0	30	0	0	8	9	22	0	0	10	7	0	0	26	7	8	9	18	6	26	26	4	12	0	4	0	8	0	0	0	0	0	0	0	0	4
Julianne.661.COL_S266_L001_R1_001_F_filt.fastq.gz	1358	6808	882	1415	1375	112	29	263	177	198	0	92	100	504	42	119	18	115	89	140	72	80	70	0	264	11	79	29	24	0	0	8	53	10	39	0	7	10	12	15	14	7	15	0	6	10	0	18	17	7	29	0	7	0	0	0	0	0	0	4	0	0	0	0	4	0	0
Julianne.667.CEC_S236_L001_R1_001_F_filt.fastq.gz	336	3430	508	1004	0	8	41	97	737	87	2	2010	262	1122	63	14	167	96	189	0	35	69	185	9	0	19	17	47	10	0	36	0	155	23	0	23	8	0	17	38	36	52	38	109	3	8	6	11	14	26	28	22	7	7	0	0	0	10	0	0	0	0	0	0	0	0	0
Julianne.717.CEC_S230_L001_R1_001_F_filt.fastq.gz	937	7453	214	288	21	26	223	98	1120	251	0	248	514	1196	102	59	134	173	118	16	60	0	335	0	7	34	105	96	51	0	62	115	188	30	9	32	25	0	23	78	21	23	34	46	14	13	77	14	19	66	54	13	0	47	19	0	6	0	7	0	0	8	0	3	0	0	0
Julianne.717.COL_S257_L001_R1_001_F_filt.fastq.gz	1740	6062	370	439	26	14	93	36	932	199	7	175	331	1133	108	52	177	161	112	16	83	0	529	10	12	26	44	59	49	0	27	125	156	15	13	22	19	108	28	102	15	22	22	50	12	16	51	14	37	68	55	17	0	23	27	0	0	5	6	0	0	0	0	0	0	0	0
Julianne.841.CEC_S278_L001_R1_001_F_filt.fastq.gz	668	6256	537	791	1332	4	151	280	688	319	7	663	206	1029	109	63	90	218	84	23	19	49	97	33	10	48	107	68	0	0	45	130	39	50	42	25	32	0	20	44	36	0	28	25	0	14	18	31	10	8	49	9	0	55	0	19	0	6	0	0	0	5	8	6	3	9	0
Julianne.841.COL_S282_L001_R1_001_F_filt.fastq.gz	565	7365	719	1021	1491	7	170	294	1060	346	4	743	352	1055	132	135	50	125	83	40	22	104	52	26	13	63	128	123	0	0	58	96	52	63	36	33	56	20	32	65	52	0	22	0	0	19	20	33	27	0	14	17	0	32	0	28	0	0	0	6	0	0	7	0	0	0	0
Julianne.853.CEC_S280_L001_R1_001_F_filt.fastq.gz	3206	8651	0	0	1070	1052	190	190	601	147	62	221	571	1094	67	129	109	212	90	102	19	82	45	30	129	45	33	68	38	15	169	16	76	9	48	32	0	21	125	15	31	66	24	0	0	14	17	23	13	7	87	29	0	21	13	19	0	8	0	0	4	0	0	0	0	0	0
Julianne.853.COL_S284_L001_R1_001_F_filt.fastq.gz	2574	7904	72	133	791	432	67	160	436	201	81	149	312	775	46	94	102	179	52	74	47	74	66	33	90	76	8	58	51	11	90	12	74	8	44	25	10	14	66	21	19	45	31	19	0	12	12	21	33	0	70	26	0	30	0	0	0	0	0	0	0	0	0	3	0	0	0
Julianne.882.COL_S253_L001_R1_001_F_filt.fastq.gz	4318	6073	297	333	346	92	31	337	416	183	10	477	77	597	64	51	102	19	54	8	25	29	282	22	8	40	241	70	20	0	28	4	39	31	6	10	3	29	2	8	9	19	26	24	0	0	12	22	11	0	0	0	0	17	0	0	0	0	0	0	4	11	0	0	0	0	0
Julianne.899.CEC_S221_L001_R1_001_F_filt.fastq.gz	553	9223	749	1741	964	225	147	189	646	265	98	466	320	1409	99	103	117	89	245	46	93	79	143	0	0	59	437	23	75	0	170	0	78	92	48	19	59	34	32	85	17	0	0	90	24	55	43	15	30	37	43	0	0	35	0	13	12	11	0	8	4	30	25	0	0	6	0
Julianne.899.COL_S248_L001_R1_001_F_filt.fastq.gz	461	7932	560	1363	504	251	61	188	473	208	79	140	110	433	71	175	72	33	65	30	132	38	19	13	0	55	242	21	19	0	55	0	30	79	5	11	67	14	9	20	0	0	0	38	16	38	11	0	41	21	0	0	0	7	0	0	5	4	0	0	0	0	8	0	0	0	0
Rep1.Julianne.661.CEC_S111_L001_R1_001_F_filt.fastq.gz	434	2768	350	437	306	26	46	136	1054	84	2	86	120	847	126	30	96	159	437	28	39	74	185	38	23	30	7	81	95	6	23	8	81	32	51	18	11	0	9	61	6	79	50	0	0	32	36	10	17	46	35	8	3	0	9	0	0	5	8	0	0	0	0	0	0	3	0
Rep1.Julianne.665.COL_S180_L001_R1_001_F_filt.fastq.gz	3684	16017	290	715	35	314	230	413	843	504	43	3293	407	1927	269	77	312	241	125	64	124	375	106	46	96	170	199	165	0	0	0	39	180	97	49	72	39	87	76	96	54	0	48	0	36	108	37	46	77	107	66	42	46	13	15	5	7	5	3	7	10	0	0	7	7	0	17
Rep1.Julianne.667.COL_S173_L001_R1_001_F_filt.fastq.gz	1149	4861	454	919	61	49	12	125	180	132	12	213	59	227	75	27	127	21	59	32	60	33	26	11	6	32	0	32	0	0	0	0	20	16	18	0	0	0	14	0	0	0	21	0	5	12	0	0	0	12	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.835.CEC_S158_L001_R1_001_F_filt.fastq.gz	858	3864	842	1418	844	0	6	313	41	207	0	72	56	86	54	43	76	31	0	10	8	23	31	54	10	32	39	0	0	5	0	64	0	0	21	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Rep1.Julianne.835.COL_S151_L001_R1_001_F_filt.fastq.gz	385	2678	509	729	691	37	73	183	230	123	5	679	262	578	56	34	83	461	0	9	7	46	195	15	0	38	15	58	11	0	0	202	69	7	7	37	7	28	0	23	14	0	30	0	0	0	25	21	0	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.840.CEC_S109_L001_R1_001_F_filt.fastq.gz	280	4780	176	528	481	1231	554	124	312	141	31	405	115	558	8	31	32	9	11	40	0	0	94	14	23	56	160	27	0	0	130	0	70	5	7	16	0	36	18	0	0	0	22	44	0	0	0	5	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0
Rep1.Julianne.840.COL_S141_L001_R1_001_F_filt.fastq.gz	289	6270	229	796	277	3131	1256	137	334	164	31	516	64	570	11	64	0	10	7	71	15	0	35	12	10	64	101	0	7	0	150	0	58	25	0	26	11	0	53	11	11	0	21	41	19	9	0	0	0	9	27	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.882.CEC_S165_L001_R1_001_F_filt.fastq.gz	1489	5572	312	201	120	69	66	256	1590	202	0	386	258	1021	347	48	132	33	163	7	95	0	158	12	5	32	190	80	33	0	33	92	72	77	27	39	19	88	32	75	16	20	68	32	0	0	27	23	86	64	44	0	0	0	0	0	0	0	7	6	8	0	0	0	0	0	0
Julianne.540.COL_S267_L001_R1_001_F_filt.fastq.gz	396	8347	760	381	276	5606	35	789	0	47	525	11	48	146	29	117	0	25	0	82	0	0	0	251	54	10	18	0	0	0	0	0	0	6	82	0	5	0	5	0	5	0	0	0	88	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	7	0	0	0	6	0	0
Julianne.663.CEC_S241_L001_R1_001_F_filt.fastq.gz	1855	5776	70	55	61	19	77	304	584	148	6	535	402	1570	109	50	200	164	199	0	24	61	98	31	11	85	165	73	49	24	27	0	109	29	44	22	14	37	30	37	24	26	32	0	15	10	0	0	15	24	38	9	0	34	11	12	0	8	0	0	5	13	0	6	3	0	0
Julianne.663.COL_S268_L001_R1_001_F_filt.fastq.gz	5941	4668	0	0	27	31	71	93	1008	82	6	105	278	1613	128	54	107	467	404	6	0	24	110	5	0	48	40	39	38	0	0	10	156	8	12	7	24	30	83	82	20	370	62	0	0	9	47	40	10	25	72	12	0	15	10	8	0	0	0	8	8	0	17	0	0	0	0
Julianne.791.CEC_S229_L001_R1_001_F_filt.fastq.gz	1589	5216	40	0	0	8	105	251	745	114	0	500	422	2004	126	37	195	240	275	8	31	50	53	39	10	50	133	104	100	27	0	0	163	28	68	31	23	22	47	33	22	58	37	0	11	20	25	12	46	21	60	7	0	47	23	6	0	7	0	0	12	9	7	0	0	0	0
Julianne.791.COL_S256_L001_R1_001_F_filt.fastq.gz	3200	9772	48	0	0	7	185	691	454	317	0	447	481	2072	226	103	298	214	255	6	66	63	53	98	15	65	243	107	107	10	21	0	164	70	161	27	86	0	26	47	57	126	26	0	33	48	20	20	163	69	156	0	0	92	125	15	0	10	4	3	13	0	0	0	0	3	0
Julianne.838.CEC_S281_L001_R1_001_F_filt.fastq.gz	1560	7257	1352	1431	16	16	132	348	270	132	7	1435	345	812	223	157	47	249	410	26	22	83	7	22	11	135	549	70	0	39	0	133	18	37	57	25	40	170	56	6	0	0	75	0	0	0	90	0	4	0	14	19	0	0	16	9	0	3	2	0	0	0	5	0	0	0	0
Julianne.923.CEC_S223_L001_R1_001_F_filt.fastq.gz	203	7385	520	1268	12	51	153	191	1773	452	0	206	247	1185	143	199	90	456	325	15	26	30	0	9	0	86	125	58	0	8	0	0	132	24	14	59	7	12	123	50	29	156	59	0	54	0	7	57	31	0	0	35	0	34	58	13	4	0	0	0	0	0	0	0	0	6	10
Julianne.924.CEC_S224_L001_R1_001_F_filt.fastq.gz	834	5593	161	64	10	0	89	371	1006	166	10	227	202	2184	113	25	77	88	1524	0	22	137	301	18	0	56	44	32	66	0	343	158	28	56	57	45	21	96	13	82	21	0	63	0	7	32	79	101	10	0	31	0	0	32	0	4	0	16	0	7	0	7	4	4	0	4	10
Julianne.962.CEC_S222_L001_R1_001_F_filt.fastq.gz	250	6400	108	278	10	49	113	537	1711	460	13	574	827	3226	242	149	260	147	829	8	525	105	57	113	0	83	21	148	359	0	0	43	295	155	68	148	75	12	17	278	54	438	107	0	14	0	100	106	174	199	121	49	0	163	68	21	0	0	8	5	0	0	9	13	0	28	10
Rep1.Julianne.540.CEC_S119_L001_R1_001_F_filt.fastq.gz	187	2635	401	180	360	2857	159	266	61	0	101	69	288	1275	31	27	0	324	0	67	3	103	0	64	15	11	8	34	0	0	0	0	45	11	34	0	33	0	16	0	4	0	12	0	132	0	0	0	31	0	12	0	65	0	0	12	0	0	0	0	0	0	0	5	0	0	0
Rep1.Julianne.838.COL_S128_L001_R1_001_F_filt.fastq.gz	1147	4628	988	1052	0	11	20	334	297	127	0	380	128	420	170	115	25	85	136	26	100	63	0	21	15	114	495	63	8	31	0	51	0	24	46	12	24	127	31	10	0	0	38	0	0	0	19	0	14	16	38	10	0	0	0	53	0	4	0	0	0	11	0	0	0	0	0
Rep1.Julianne.858.CEC_S171_L001_R1_001_F_filt.fastq.gz	2517	5100	0	0	0	26	102	185	555	170	0	1092	315	866	104	43	60	110	178	22	3	228	221	28	14	66	245	71	9	9	131	21	46	30	35	8	11	56	19	34	15	0	108	81	4	25	38	16	66	63	78	15	0	41	0	24	0	6	0	0	2	0	0	0	0	0	0
Rep1.Julianne.858.COL_S149_L001_R1_001_F_filt.fastq.gz	2485	4827	0	0	0	19	60	142	247	169	0	684	270	446	58	34	41	51	142	8	0	141	129	16	39	59	158	31	9	14	62	0	39	29	0	5	5	42	34	40	14	9	61	48	3	18	20	8	38	34	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.923.COL_S135_L001_R1_001_F_filt.fastq.gz	902	6524	647	900	64	62	37	253	768	295	11	71	106	894	137	111	151	485	305	10	29	50	95	26	13	72	80	34	19	8	76	41	66	44	29	15	20	0	39	57	16	67	30	0	25	27	0	41	22	40	0	16	0	0	0	5	5	4	0	0	5	0	0	0	0	6	0
Rep1.Julianne.924.COL_S143_L001_R1_001_F_filt.fastq.gz	967	7142	541	457	48	11	33	308	740	253	9	61	134	913	109	85	111	511	342	16	26	72	170	14	8	82	5	43	31	7	84	71	17	36	7	8	11	0	29	57	14	43	46	0	16	57	25	39	18	26	30	0	0	0	0	0	0	6	7	6	0	0	0	0	0	0	0
