"Julianne.337.COL_S269_L001_R1_001_F_filt.fastq.gz"	"Julianne.351.COL_S271_L001_R1_001_F_filt.fastq.gz"	"Julianne.536.COL_S265_L001_R1_001_F_filt.fastq.gz"	"Julianne.544.COL_S255_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.COL_S260_L001_R1_001_F_filt.fastq.gz"	"Julianne.582.COL_S270_L001_R1_001_F_filt.fastq.gz"	"Julianne.716.COL_S258_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.COL_S272_L001_R1_001_F_filt.fastq.gz"	"Julianne.856.COL_S254_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.COL_S247_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.579.COL_S159_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.604.COL_S166_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.842.COL_S133_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.COL_S157_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.COL_S259_L001_R1_001_F_filt.fastq.gz"	"Julianne.661.COL_S266_L001_R1_001_F_filt.fastq.gz"	"Julianne.717.COL_S257_L001_R1_001_F_filt.fastq.gz"	"Julianne.841.COL_S282_L001_R1_001_F_filt.fastq.gz"	"Julianne.853.COL_S284_L001_R1_001_F_filt.fastq.gz"	"Julianne.882.COL_S253_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.COL_S248_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.665.COL_S180_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.667.COL_S173_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.835.COL_S151_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.COL_S141_L001_R1_001_F_filt.fastq.gz"	"Julianne.540.COL_S267_L001_R1_001_F_filt.fastq.gz"	"Julianne.663.COL_S268_L001_R1_001_F_filt.fastq.gz"	"Julianne.791.COL_S256_L001_R1_001_F_filt.fastq.gz"	"Julianne.847.COL_S283_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.838.COL_S128_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.COL_S149_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.923.COL_S135_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.924.COL_S143_L001_R1_001_F_filt.fastq.gz"
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] xylanophilum group"	56	0	196	7	108	156	0	8	16	0	43	15	15	15	7	7	22	0	45	19	0	0	0	0	0	0	370	126	0	0	9	67	43
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter"	28	0	0	0	27	0	0	0	45	16	0	0	24	0	0	15	22	22	31	26	0	48	21	30	21	0	62	26	0	38	61	30	46
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea"	0	0	0	0	30	21	0	0	0	0	0	0	0	0	0	0	50	0	19	24	38	0	0	0	41	0	0	0	0	0	48	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	574	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota"	0	0	7	0	7	129	29	5	0	7	15	7	27	0	26	6	12	0	0	0	16	36	5	0	19	88	0	33	0	0	3	25	16
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus"	4	19	104	0	0	21	35	10	0	31	13	19	42	0	7	10	16	19	12	0	38	108	12	0	9	0	9	48	0	0	18	27	57
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acutalibacter"	20	0	31	0	12	8	0	20	37	0	0	0	83	15	8	0	51	20	12	12	11	37	0	25	0	0	47	20	0	19	20	0	25
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus"	0	0	15	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575"	0	6	32	0	10	38	7	0	18	20	4	12	17	22	9	18	14	33	21	22	0	46	0	21	0	0	40	20	0	0	8	41	39
"k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia vadinBB60 group;f__;g__"	41	0	50	18	3	41	0	0	41	16	0	8	13	0	18	17	37	27	33	11	41	77	0	0	0	0	10	163	127	14	38	22	18
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__"	21	10	110	20	23	0	0	6	20	9	0	7	10	34	6	7	68	0	0	0	21	107	12	0	9	0	25	69	0	16	34	40	26
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas"	14	0	0	21	17	55	22	37	19	0	0	8	5	15	26	29	55	14	70	0	0	66	0	13	27	0	72	156	0	38	0	0	30
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-002"	16	0	13	12	0	0	0	6	9	0	0	0	0	9	26	0	17	17	26	0	0	42	0	0	0	0	12	0	0	10	0	16	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Culicoidibacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	37	0	0	9	0	0	0	0	0	0	0	11
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Thomasclavelia"	0	7	28	6	0	37	15	0	0	0	0	7	22	0	4	7	0	0	0	0	0	46	15	4	0	122	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__"	0	9	0	0	0	0	6	18	0	0	0	0	0	0	12	0	23	32	30	17	7	13	0	0	0	0	15	92	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-004"	0	0	0	9	0	0	0	0	0	0	0	0	15	0	0	0	27	0	0	0	0	15	0	0	0	0	10	125	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__"	3	0	0	0	0	0	0	0	0	8	0	4	30	7	4	0	0	28	0	0	0	5	0	0	10	0	8	15	0	53	12	5	0
"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	5	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family XIII UCG-001"	0	0	0	8	0	0	0	0	4	0	0	0	0	0	8	0	5	0	0	0	4	5	0	0	0	0	0	10	0	4	0	4	6
"k__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__"	0	0	4	0	12	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	7
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium] siraeum group"	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UCG-010;g__"	8	0	9	0	6	0	8	0	0	0	3	0	0	0	0	4	0	6	0	0	0	7	0	0	0	0	8	3	0	0	0	0	6
"k__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__;g__"	0	0	0	0	7	4	5	4	0	0	0	0	8	0	0	0	0	0	0	4	0	10	0	0	0	7	8	13	0	0	0	5	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae R-7 group"	0	0	0	0	0	4	0	0	0	5	0	9	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag_111"	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus"	0	0	3	0	20	10	0	3	0	0	4	0	8	0	0	0	0	7	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium] brachy group"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales Incertae Sedis;g__"	0	0	0	3	0	6	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__"	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	24	0	0	0
"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__"	3	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214 group"	0	0	0	0	0	4	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	4
"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Muribacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas"	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
